GRN Date,Client SKU ID / EAN,Category,Style,Size,Color,MRP,Recieved Qty
04-08-2026,MTP892TGMMED,T-shirt,P892,MED,TGM,539,1
04-08-2026,MTP892TGMLAR,T-shirt,P892,LAR,TGM,539,1
04-08-2026,MTP892TEMLAR,T-shirt,P892,LAR,TEM,539,1
04-08-2026,MTP892NBMMED,T-shirt,P892,MED,NBM,539,1
04-08-2026,MTP892CFMMED,T-shirt,P892,MED,CFM,539,1
04-08-2026,MTP892CFMLAR,T-shirt,P892,LAR,CFM,539,1
04-08-2026,MTP889AGYMED,T-shirt,P889,MED,AGY,599,1
04-08-2026,MTP884YLWMED,T-shirt,P884,MED,YLW,349,1
04-08-2026,MTP884TELXLR,T-shirt,P884,XLR,TEL,349,2
04-08-2026,MTP884TELSML,T-shirt,P884,SML,TEL,349,1
04-08-2026,MTP884TELLAR,T-shirt,P884,LAR,TEL,349,1
04-08-2026,MTP884TCAXLR,T-shirt,P884,XLR,TCA,349,2
04-08-2026,MTP884KHIXLR,T-Shirt,P884,XLR,KHI,349,1
04-08-2026,MTP884KHIMED,T-Shirt,P884,MED,KHI,349,1
04-08-2026,MTP884KHILAR,T-Shirt,P884,LAR,KHI,349,1
04-08-2026,MTP884GVESML,T-shirt,P884,SML,GVE,349,1
04-08-2026,MTP884CFKSML,T-shirt,P884,SML,CFK,349,2
04-08-2026,MTP884CFKMED,T-shirt,P884,MED,CFK,349,2
04-08-2026,MTP884CFK2XL,T-shirt,P884,2XL,CFK,349,1
04-08-2026,MTP884BLKXLR,T-shirt,P884,XLR,BLK,349,2
04-08-2026,MTP884BLKMED,T-shirt,P884,MED,BLK,349,1
04-08-2026,MTP884AGYSML,T-shirt,P884,SML,AGY,349,1
04-08-2026,MTP884AGYLAR,T-shirt,P884,LAR,AGY,349,1
04-08-2026,MTP872OBRXLR,T-shirt,P872,XLR,OBR,439,1
04-08-2026,MTP871LTL3XL,T-SHIRT,P871,3XL,LTL,525,1
04-08-2026,MTP870UGYLAR002,T-shirt,P870,LAR,UGY,675,1
04-08-2026,MTP870IRGXLR002,T-shirt,P870,XLR,IRG,675,1
04-08-2026,MTP870GSTXLR,T-shirt,P870,XLR,GST,675,2
04-08-2026,MTP870GMRMED,T-shirt,P870,MED,GMR,675,2
04-08-2026,MTP870GMRLAR,T-shirt,P870,LAR,GMR,675,3
04-08-2026,MTP870DCOXLR,T-shirt,P870,XLR,DCO,675,2
04-08-2026,MTP870DCOMED,T-shirt,P870,MED,DCO,675,2
04-08-2026,MTP870DCOLAR,T-shirt,P870,LAR,DCO,675,2
04-08-2026,MTP870BWSXLR,T-shirt,P870,XLR,BWS,675,1
04-08-2026,MTP870BWSMED,T-shirt,P870,MED,BWS,675,3
04-08-2026,MTP865TRNXLR,T-shirt,P865,XLR,TRN,399,1
04-08-2026,MTP865OBRLAR,T-shirt,P865,LAR,OBR,399,1
04-08-2026,MTP865OBR2XL,T-shirt,P865,2XL,OBR,399,1
04-08-2026,MTP865BLKLAR,T-shirt,P865,LAR,BLK,399,1
04-08-2026,MTP864SKYLAR,T-SHIRT,P864,LAR,SKY,649,1
04-08-2026,MTP864SKOLAR,T-SHIRT,P864,LAR,SKO,649,1
04-08-2026,MTP864OFWXLR,T-shirt,P864,XLR,OFW,629,1
04-08-2026,MTP864OFWMED,T-shirt,P864,MED,OFW,629,2
04-08-2026,MTP864OBRMED,T-shirt,P864,MED,OBR,629,1
04-08-2026,MTP864OBRLAR,T-shirt,P864,LAR,OBR,629,1
04-08-2026,MTP864OBR2XL,T-shirt,P864,2XL,OBR,629,1
04-08-2026,MTP864HBEMED,T-shirt,P864,MED,HBE,629,2
04-08-2026,MTP864GFTXLR,T-shirt,P864,XLR,GFT,629,1
04-08-2026,MTP864GFTMED,T-shirt,P864,MED,GFT,629,1
04-08-2026,MTP864BRDXLR,T-SHIRT,P864,XLR,BRD,649,2
04-08-2026,MTP864BRDMED,T-SHIRT,P864,MED,BRD,649,4
04-08-2026,MTP864BRDLAR,T-SHIRT,P864,LAR,BRD,649,1
04-08-2026,MTP864BLKMED,T-shirt,P864,MED,BLK,629,1
04-08-2026,MTP864AGYMED,T-shirt,P864,MED,AGY,629,1
04-08-2026,MTP864AGY2XL,T-shirt,P864,2XL,AGY,629,1
04-08-2026,MTP857TRNLAR,T-shirt,P857,LAR,TRN,389,1
04-08-2026,MTP857CTFMED,T-shirt,P857,MED,CTF,389,1
04-08-2026,MTP857CHAXLR,T-SHIRT,P857,XLR,CHA,389,1
04-08-2026,MTP853HBEMED,T-shirt,P853,MED,HBE,469,1
04-08-2026,MTP848TCMXLR,T-Shirt,P848,XLR,TCM,420,1
04-08-2026,MTP848TCMMED,T-Shirt,P848,MED,TCM,420,1
04-08-2026,MTP843OGY2XL,T-SHIRT,P843,2XL,OGY,799,1
04-08-2026,MTP843OBRXLR,T-SHIRT,P843,XLR,OBR,799,1
04-08-2026,MTP843BLKLAR,T-SHIRT,P843,LAR,BLK,799,1
04-08-2026,MTP834TMCMED,T-shirt,P834,MED,TMC,525,1
04-08-2026,MTP834HBESML,T-shirt,P834,SML,HBE,525,1
04-08-2026,MTP833TMCXLR,T-shirt,P833,XLR,TMC,599,1
04-08-2026,MTP833TMCLAR,T-shirt,P833,LAR,TMC,599,1
04-08-2026,MTP833NVYSML,T-shirt,P833,SML,NVY,599,1
04-08-2026,MTP833NVYMED,T-shirt,P833,MED,NVY,599,1
04-08-2026,MTP833NVY2XL,T-shirt,P833,2XL,NVY,599,1
04-08-2026,MTP833NTCXLR,T-shirt,P833,XLR,NTC,599,1
04-08-2026,MTP833KHIMED,T-shirt,P833,MED,KHI,599,1
04-08-2026,MTP833HBEXLR,T-shirt,P833,XLR,HBE,599,1
04-08-2026,MTP833HBELAR,T-shirt,P833,LAR,HBE,599,2
04-08-2026,MTP833AGYSML,T-shirt,P833,SML,AGY,599,1
04-08-2026,MTP833AGYLAR,T-shirt,P833,LAR,AGY,599,1
04-08-2026,MTP826OBRXLR,T-Shirt,P826,XLR,OBR,515,1
04-08-2026,MTP826OBRLAR,T-Shirt,P826,LAR,OBR,515,2
04-08-2026,MTP826CHALAR,T-Shirt,P826,LAR,CHA,515,1
04-08-2026,MTP826BRDXLR,T-shirt,P826,XLR,BRD,515,3
04-08-2026,MTP826BRDMED,T-shirt,P826,MED,BRD,515,1
04-08-2026,MTP826BRDLAR,T-shirt,P826,LAR,BRD,515,2
04-08-2026,MTP826BLKSML,T-shirt,P826,SML,BLK,515,2
04-08-2026,MTP826BLKMED,T-shirt,P826,MED,BLK,515,1
04-08-2026,MTP826BLKLAR,T-shirt,P826,LAR,BLK,515,3
04-08-2026,MTP824WGNMED,T-shirt,P824,MED,WGN,459,2
04-08-2026,MTP824KHILAR002,T-shirt,P824,LAR,KHI,459,1
04-08-2026,MTP821STEMED004,T-shirt,P821,MED,STE,659,1
04-08-2026,MTP821OGYXLR005,T-shirt,P821,XLR,OGY,619,1
04-08-2026,MTP821JVSMED,T-shirt,P821,MED,JVS,659,1
04-08-2026,MTP821JVS2XL,T-shirt,P821,2XL,JVS,659,1
04-08-2026,MTP821FCSXLR,T-shirt,P821,XLR,FCS,659,1
04-08-2026,MTP821BLHLAR003,T-shirt,P821,LAR,BLH,659,1
04-08-2026,MTP820SDEMED,T-shirt,P820,MED,SDE,625,1
04-08-2026,MTP812TGMLAR004,T-shirt,P812,LAR,TGM,499,1
04-08-2026,MTP811TELXLR,T-SHIRT,P811,XLR,TEL,399,1
04-08-2026,MTP811LBEMED,T-shirt,P811,MED,LBE,399,1
04-08-2026,MTP808SKYMED,T-shirt,P808,MED,SKY,379,1
04-08-2026,MTP808SKY2XL,T-shirt,P808,2XL,SKY,379,1
04-08-2026,MTP808IRGXLR,T-shirt,P808,XLR,IRG,379,1
04-08-2026,MTP808GVELAR,T-shirt,P808,LAR,GVE,379,1
04-08-2026,MTP808BTEMED,T-shirt,P808,MED,BTE,379,1
04-08-2026,MTP808BTE2XL,T-shirt,P808,2XL,BTE,379,1
04-08-2026,MTP807VIO2XL,T-Shirt,P807,2XL,VIO,399,1
04-08-2026,MTP807TRNMED,T-Shirt,P807,MED,TRN,399,2
04-08-2026,MTP807SKOXLR,T-Shirt,P807,XLR,SKO,399,1
04-08-2026,MTP807OFW2XL,T-Shirt,P807,2XL,OFW,399,1
04-08-2026,MTP805TLEMED,T-shirt,P805,MED,TLE,449,1
04-08-2026,MTP805GVELAR,T-shirt,P805,LAR,GVE,449,1
04-08-2026,MTP805DTEMED,T-shirt,P805,MED,DTE,449,1
04-08-2026,MTP805BLKSML,T-shirt,P805,SML,BLK,449,1
04-08-2026,MTP771LLCLAR,T-Shirt,P771,LAR,LLC,499,1
04-08-2026,MTP759NYBMED005,T-Shirt,P759,MED,NYB,399,1
04-08-2026,MTP759NTCMED004,T-shirt,P759,MED,NTC,399,1
04-08-2026,MTP759HBEMED004,T-shirt,P759,MED,HBE,399,1
04-08-2026,MTP759CFKLAR005,T-Shirt,P759,LAR,CFK,399,2
04-08-2026,MTP747VIOMED010,T-Shirt,P747,MED,VIO,455,1
04-08-2026,MTP747TSMLAR002,T-shirt,P747,LAR,TSM,455,1
04-08-2026,MTP747RSEMED002,T-shirt,P747,MED,RSE,455,2
04-08-2026,MTP747MTGMED010,T-Shirt,P747,MED,MTG,455,1
04-08-2026,MTP747LLCLAR010,T-Shirt,P747,LAR,LLC,455,1
04-08-2026,MTP747GYSMED002,T-shirt,P747,MED,GYS,455,1
04-08-2026,MTP747GYSLAR002,T-shirt,P747,LAR,GYS,455,1
04-08-2026,MTP747CBTMED002,T-shirt,P747,MED,CBT,455,1
04-08-2026,MTP747CBTLAR002,T-shirt,P747,LAR,CBT,455,1
04-08-2026,MTP740HTMXLR,T-shirt,P740,XLR,HTM,429,1
04-08-2026,MTP702HBEMED,T-shirt,P702,MED,HBE,559,1
04-08-2026,MTP702BRDLAR,T-shirt,P702,LAR,BRD,559,1
04-08-2026,MTP701UGYMED,T-shirt,P701,MED,UGY,449,1
04-08-2026,MTP701TELXLR,T-shirt,P701,XLR,TEL,449,1
04-08-2026,MTP701TELMED,T-shirt,P701,MED,TEL,449,1
04-08-2026,MTP701TELLAR,T-shirt,P701,LAR,TEL,449,1
04-08-2026,MTP701TEL2XL,T-shirt,P701,2XL,TEL,449,1
04-08-2026,MTP701OBRMED,T-shirt,P701,MED,OBR,449,1
04-08-2026,MTP701OBRLAR,T-shirt,P701,LAR,OBR,449,1
04-08-2026,MTP701OBR2XL,T-shirt,P701,2XL,OBR,449,1
04-08-2026,MTP701BLKSML,T-shirt,P701,SML,BLK,399,1
04-08-2026,MTP701BLKMED,T-shirt,P701,MED,BLK,399,1
04-08-2026,MTP701BLKLAR,T-shirt,P701,LAR,BLK,399,1
04-08-2026,MTP701AGYMED,T-shirt,P701,MED,AGY,449,1
04-08-2026,MTP666WLGSML002,T-shirt,P666,SML,WLG,389,1
04-08-2026,MTP666WHTLAR002,T-shirt,P666,LAR,WHT,389,1
04-08-2026,MTP660LGNLAR,T-shirt,P660,LAR,LGN,479,1
04-08-2026,MTP642LNMLAR,Innerwear Vest,P642,LAR,LNM,349,1
04-08-2026,MTP642DCMMED,Innerwear Vest,P642,MED,DCM,349,1
04-08-2026,MTOR84BLELAR,T-shirt,OR84,LAR,BLE,599,1
04-08-2026,MTOR81WHTXLR,T-shirt,OR81,XLR,WHT,549,1
04-08-2026,MTOR81WHTMED,T-shirt,OR81,MED,WHT,549,1
04-08-2026,MTOR81MYELAR,T-shirt,OR81,LAR,MYE,549,1
04-08-2026,MTOR81MBNSML,T-shirt,OR81,SML,MBN,549,1
04-08-2026,MTOR81IRGXLR,T-shirt,OR81,XLR,IRG,549,1
04-08-2026,MTOR81IRGMED,T-shirt,OR81,MED,IRG,549,3
04-08-2026,MTOR81IRGLAR,T-shirt,OR81,LAR,IRG,549,3
04-08-2026,MTOR81IRG2XL,T-shirt,OR81,2XL,IRG,549,1
04-08-2026,MTOR81GYRLAR,T-shirt,OR81,LAR,GYR,549,1
04-08-2026,MTOR81BLKXLR,T-shirt,OR81,XLR,BLK,549,3
04-08-2026,MTOR81BLKSML,T-shirt,OR81,SML,BLK,549,2
04-08-2026,MTOR81BLKMED,T-shirt,OR81,MED,BLK,549,3
04-08-2026,MTOR81BLKLAR,T-shirt,OR81,LAR,BLK,549,3
04-08-2026,MTOR71BRDXLR,T-shirt,OR71,XLR,BRD,499,1
04-08-2026,MTOR60TLE2XL021,T-shirt,OR60,2XL,TLE,425,1
04-08-2026,MTOR60REMSML029,T-shirt,OR60,SML,REM,449,1
04-08-2026,MTOR60PHMXLR030,T-SHIRT,OR60,XLR,PHM,449,1
04-08-2026,MTOR60MBNSML021,T-shirt,OR60,SML,MBN,449,1
04-08-2026,MTOR60MBNLAR021,T-shirt,OR60,LAR,MBN,449,1
04-08-2026,MTOR60AGYLAR024,T-shirt,OR60,LAR,AGY,449,1
04-08-2026,MTOR41BOMLAR,T-shirt,OR41,LAR,BOM,499,2
04-08-2026,MTOR41BMEXLR,T-shirt,OR41,XLR,BME,499,1
04-08-2026,MTOR41BLMMED004,T-shirt,OR41,MED,BLM,499,1
04-08-2026,MTOR41BLMLAR004,T-shirt,OR41,LAR,BLM,499,1
04-08-2026,MTOR41BFMLAR,T-shirt,OR41,LAR,BFM,499,1
04-08-2026,MTOR40CME3XL,T-Shirt,OR40,3XL,CME,449,1
04-08-2026,MTOR38MSAMED003,T-shirt,OR38,MED,MSA,425,1
04-08-2026,MTOR38HTRLAR006,T-shirt,OR38,LAR,HTR,399,1
04-08-2026,MTOR38DREMED,T-shirt,OR38,MED,DRE,425,1
04-08-2026,MTOR37NYBXLR,T-SHIRT,OR37,XLR,NYB,519,1
04-08-2026,MTOR37MSAXLR,T-SHIRT,OR37,XLR,MSA,519,1
04-08-2026,MTOR37MSALAR,T-SHIRT,OR37,LAR,MSA,519,1
04-08-2026,MTOR37LGNMED,T-shirt,OR37,MED,LGN,519,1
04-08-2026,MTOR37CRB2XL,T-shirt,OR37,2XL,CRB,519,1
04-08-2026,MTOR37BLEMED,T-shirt,OR37,MED,BLE,519,1
04-08-2026,MTOR30IRGSML,T-shirt,OR30,SML,IRG,359,1
04-08-2026,MTOR30IRGMED,T-shirt,OR30,MED,IRG,359,1
04-08-2026,MTOR27UGYXLR,T-shirt,OR27,XLR,UGY,429,1
04-08-2026,MTOR27OFWLAR,T-shirt,OR27,LAR,OFW,429,2
04-08-2026,MTOR21SYMMED,T-shirt,OR21,MED,SYM,525,1
04-08-2026,MTOR210MTGMED,T-SHIRT,OR210,MED,MTG,449,1
04-08-2026,MTOR210MTGLAR,T-SHIRT,OR210,LAR,MTG,449,1
04-08-2026,MTOR210LLCMED,T-SHIRT,OR210,MED,LLC,449,1
04-08-2026,MTOR210BLKXLR,T-SHIRT,OR210,XLR,BLK,449,2
04-08-2026,MTOR210BLKMED,T-SHIRT,OR210,MED,BLK,449,1
04-08-2026,MTOR210ASHLAR,T-SHIRT,OR210,LAR,ASH,449,1
04-08-2026,MTOR17WHTMED,T-shirt,OR17,MED,WHT,360,1
04-08-2026,MTOR17WHTLAR,T-shirt,OR17,LAR,WHT,360,1
04-08-2026,MTOR17NYBMED,T-shirt,OR17,MED,NYB,379,1
04-08-2026,MTOR17MONMED,T-shirt,OR17,MED,MON,379,1
04-08-2026,MTOR17FIG2XL,T-shirt,OR17,2XL,FIG,360,1
04-08-2026,MTOR17CFKSML,T-shirt,OR17,SML,CFK,379,1
04-08-2026,MTOR16TLEXLRNEW,T-SHIRT,OR16,XLR,TLE,465,2
04-08-2026,MTOR16RST2XLNEW,T-shirt,OR16,2XL,RST,465,2
04-08-2026,MTOR16MVOLARNEW,T-Shirt,OR16,LAR,MVO,475,2
04-08-2026,MTOR16MVO2XLNEW,T-Shirt,OR16,2XL,MVO,475,1
04-08-2026,MTOR16LTGMEDNEW,T-Shirt,OR16,MED,LTG,475,1
04-08-2026,MTOR16LTGLARNEW,T-Shirt,OR16,LAR,LTG,475,2
04-08-2026,MTOR16LTG2XLNEW,T-Shirt,OR16,2XL,LTG,475,1
04-08-2026,MTOR16CFKSMLNEW,T-Shirt,OR16,SML,CFK,475,1
04-08-2026,MTOR16CFKMEDNEW,T-Shirt,OR16,MED,CFK,475,2
04-08-2026,MTOR16CFKLARNEW,T-Shirt,OR16,LAR,CFK,475,1
04-08-2026,MTOR16BTEXLRNEW,T-shirt,OR16,XLR,BTE,465,1
04-08-2026,MTOR16BLKXLRNEW,T-shirt,OR16,XLR,BLK,465,1
04-08-2026,MTOR16BLKMEDNEW,T-shirt,OR16,MED,BLK,465,1
04-08-2026,MTOR16BLKLARNEW,T-shirt,OR16,LAR,BLK,465,1
04-08-2026,MTOR13BTEXLRNEW,T-shirt,OR13,XLR,BTE,429,1
04-08-2026,MTOR13BLKMEDNEW,T-shirt,OR13,MED,BLK,429,2
04-08-2026,MTOR13AGY2XLNEW,T-shirt,OR13,2XL,AGY,429,1
04-08-2026,MTOR11WLGLAR,T-shirt,OR11,LAR,WLG,479,1
04-08-2026,MTOR11WHTLAR,T-shirt,OR11,LAR,WHT,479,1
04-08-2026,MTOR11WHT3XL,T-shirt,OR11,3XL,WHT,549,1
04-08-2026,MTOR11WHT2XL,T-shirt,OR11,2XL,WHT,479,1
04-08-2026,MTOR11TCAXLR,T-shirt,OR11,XLR,TCA,579,1
04-08-2026,MTOR11OGY2XL,T-shirt,OR11,2XL,OGY,479,1
04-08-2026,MTOR11OBRXLR,T-shirt,OR11,XLR,OBR,479,1
04-08-2026,MTOR11MYEXLR,T-shirt,OR11,XLR,MYE,479,1
04-08-2026,MTOR11MYEMED,T-shirt,OR11,MED,MYE,479,1
04-08-2026,MTOR11GVEMED,T-shirt,OR11,MED,GVE,479,1
04-08-2026,MTOR11GVE3XL,T-shirt,OR11,3XL,GVE,549,1
04-08-2026,MTOR11BRD5XL,T-shirt,OR11,5XL,BRD,549,1
04-08-2026,MTOR11BLKXLR,T-shirt,OR11,XLR,BLK,579,1
04-08-2026,MTOR11BLKMED,T-shirt,OR11,MED,BLK,579,2
04-08-2026,MTOR11BLKLAR,T-shirt,OR11,LAR,BLK,579,2
04-08-2026,MTOR10WHTXLR,T-shirt,OR10,XLR,WHT,319,2
04-08-2026,MTOR10WHTSML,T-shirt,OR10,SML,WHT,319,1
04-08-2026,MTOR10UGYLAR,T-shirt,OR10,LAR,UGY,319,1
04-08-2026,MTOR10TRNLAR,T-shirt,OR10,LAR,TRN,319,1
04-08-2026,MTOR10TRN2XL,T-shirt,OR10,2XL,TRN,319,1
04-08-2026,MTOR10REDMED,T-shirt,OR10,MED,RED,319,1
04-08-2026,MTOR10OBR4XL,T-shirt,OR10,4XL,OBR,399,1
04-08-2026,MTOR10OBR2XL,T-shirt,OR10,2XL,OBR,319,1
04-08-2026,MTOR10MSAMED,T-shirt,OR10,MED,MSA,319,1
04-08-2026,MTOR10HTGMED,T-shirt,OR10,MED,HTG,319,1
04-08-2026,MTOR10CRBMED,T-shirt,OR10,MED,CRB,319,1
04-08-2026,MTOR10CEGSML,T-shirt,OR10,SML,CEG,319,1
04-08-2026,MTOR10BLKSML,T-shirt,OR10,SML,BLK,319,1
04-08-2026,MTOR10BLKMED,T-shirt,OR10,MED,BLK,319,3
04-08-2026,MTOR10BLKLAR,T-shirt,OR10,LAR,BLK,319,3
04-08-2026,MTOR10BLK3XL012,T-shirt,OR10,3XL,BLK,399,1
04-08-2026,MTOR10ASH3XL,T-shirt,OR10,3XL,ASH,399,1
04-08-2026,MSP954BLKMED,Cargo Shorts,P954,MED,BLK,649,1
04-08-2026,MSP929RYB2XL,Shorts,P929,2XL,RYB,539,1
04-08-2026,MSP929BLKMED,Shorts,P929,MED,BLK,539,1
04-08-2026,MSP897KHILAR,Shorts,P897,LAR,KHI,519,1
04-08-2026,MSP897KHI2XL,Shorts,P897,2XL,KHI,519,1
04-08-2026,MSP829TLTMED,Shorts,P829,MED,TLT,559,1
04-08-2026,MSP829RDSMED,Shorts,P829,MED,RDS,559,1
04-08-2026,MSP829RDS2XL,Shorts,P829,2XL,RDS,559,1
04-08-2026,MSP829GSEMED,Shorts,P829,MED,GSE,559,1
04-08-2026,MSP829GPEXLR,Shorts,P829,XLR,GPE,559,1
04-08-2026,MSP829GPE2XL,Shorts,P829,2XL,GPE,559,1
04-08-2026,MSP658TLELAR,Shorts,P658,LAR,TLE,519,1
04-08-2026,MSP658NVYXLR,Shorts,P658,XLR,NVY,519,2
04-08-2026,MSP658NVYMED,Shorts,P658,MED,NVY,519,1
04-08-2026,MSP658BLE2XL,SHORTS,P658,2XL,BLE,519,1
04-08-2026,MSP608NYBXLR,SHORTS,P608,XLR,NYB,475,3
04-08-2026,MSP608NYBMED,SHORTS,P608,MED,NYB,475,9
04-08-2026,MSP608NYBLAR,SHORTS,P608,LAR,NYB,475,2
04-08-2026,MSP608NYB2XL,SHORTS,P608,2XL,NYB,475,2
04-08-2026,MSP608LTGXLR,Shorts,P608,XLR,LTG,475,4
04-08-2026,MSP608LTGMED,Shorts,P608,MED,LTG,475,6
04-08-2026,MSP608LTGLAR,Shorts,P608,LAR,LTG,475,2
04-08-2026,MSP608LTG2XL,Shorts,P608,2XL,LTG,475,3
04-08-2026,MSP608BLKXLR,Shorts,P608,XLR,BLK,475,5
04-08-2026,MSP608BLKMED,Shorts,P608,MED,BLK,475,11
04-08-2026,MSP608BLKLAR,Shorts,P608,LAR,BLK,475,4
04-08-2026,MSOR86GFTLAR,Shorts,OR86,LAR,GFT,579,1
04-08-2026,MSOR86BTEMED,Shorts,OR86,MED,BTE,559,1
04-08-2026,MSOR86BTELAR,Shorts,OR86,LAR,BTE,559,1
04-08-2026,MSOR86BLKXLR,Shorts,OR86,XLR,BLK,559,1
04-08-2026,MSOR76BTEXLR,Shorts,OR76,XLR,BTE,559,1
04-08-2026,MSOR76BLKXLR,Shorts,OR76,XLR,BLK,579,1
04-08-2026,MSOR76BLKMED,Shorts,OR76,MED,BLK,579,1
04-08-2026,MSOR76BLKLAR,Shorts,OR76,LAR,BLK,579,1
04-08-2026,MSOR56NYBLAR,Shorts,OR56,LAR,NYB,449,1
04-08-2026,MSOR46WLGMED,SHORTS,OR46,MED,WLG,499,1
04-08-2026,MSOR46GFTXLR,Shorts,OR46,XLR,GFT,499,1
04-08-2026,MSOR26NVY2XL,Shorts,OR26,2XL,NVY,459,1
04-08-2026,MSOR26NTC2XL,Shorts,OR26,2XL,NTC,459,1
04-08-2026,MSOR26KHIXLR,Shorts,OR26,XLR,KHI,459,1
04-08-2026,MSOR26BLK5XL,Shorts,OR26,5XL,BLK,519,1
05-08-2026,MTOR211YLWMED559,T-shirt,OR211,MED,YLW,559,12
06-08-2026,MTOR211YLWSML559,T-shirt,OR211,SML,YLW,559,14
06-08-2026,MTOR211MTGXLR559,T-shirt,OR211,XLR,MTG,559,14
06-08-2026,MTOR211MTGMED559,T-shirt,OR211,MED,MTG,559,14
05-08-2026,MTOR211WLGXLR559,T-shirt,OR211,XLR,WLG,559,14
05-08-2026,MTOR211MNBMED559,T-shirt,OR211,MED,MNB,559,14
05-08-2026,MTOR211CFKLAR559,T-shirt,OR211,LAR,CFK,559,14
05-08-2026,MTOR211CFKMED559,T-shirt,OR211,MED,CFK,559,14
06-08-2026,MTP812TGMXLR004549,T-SHIRT,P812,XLR,TGM,549,1
06-08-2026,MTOR60HBMXLR026449,T-shirt,OR60,XLR,HBM,449,3
06-08-2026,MTOR60CTMLAR026449,T-shirt,OR60,LAR,CTM,449,1
05-08-2026,MTOR60LEM2XL026449,T-shirt,OR60,2XL,LEM,449,1
05-08-2026,MTOR60LEMLAR026449,T-shirt,OR60,LAR,LEM,449,28
06-08-2026,MTP864AGY2XL649,T-shirt,P864,2XL,AGY,649,3
06-08-2026,MTP864AGYLAR649,T-shirt,P864,LAR,AGY,649,1
06-08-2026,MPP675KHI3XL899,Cargo Trackpants,P675,3XL,KHI,899,1
06-08-2026,MPP675BLK3XL899,Cargo Trackpants,P675,3XL,BLK,899,1
06-08-2026,MPP735CNGXLR929,Joggers,P735,XLR,CNG,929,1
05-08-2026,MPP735CNGLAR929,Joggers,P735,LAR,CNG,929,1
06-08-2026,MPP735BLKMED929,Joggers,P735,MED,BLK,929,1
05-08-2026,MTP812MTGMED003549,T-SHIRT,P812,MED,MTG,549,5
05-08-2026,MSP608NYBXLR549,Shorts,P608,XLR,NYB,549,7
05-08-2026,MSP608NYBLAR549,Shorts,P608,LAR,NYB,549,13
05-08-2026,MSP608SKO2XL549,Shorts,P608,2XL,SKO,549,20
05-08-2026,MSP608SKOMED549,Shorts,P608,MED,SKO,549,20
05-08-2026,MTOR10NYB5XL399,T-shirt,OR10,5XL,NYB,399,5
05-08-2026,MSOR86UGY2XL579,Shorts,OR86,2XL,UGY,579,8
05-08-2026,MSOR86UGYLAR579,Shorts,OR86,LAR,UGY,579,7
05-08-2026,MTOR211YLW2XL559,T-shirt,OR211,2XL,YLW,559,5
05-08-2026,MTOR211YLWLAR559,T-shirt,OR211,LAR,YLW,559,11
05-08-2026,MTOR211YLWSML559,T-shirt,OR211,SML,YLW,559,15
05-08-2026,MTOR211MTG2XL559,T-shirt,OR211,2XL,MTG,559,3
05-08-2026,MTOR211WLG2XL559,T-shirt,OR211,2XL,WLG,559,7
05-08-2026,MTOR211WLGXLR559,T-shirt,OR211,XLR,WLG,559,16
05-08-2026,MTOR211TELSML559,T-shirt,OR211,SML,TEL,559,15
05-08-2026,MTOR211MNBXLR559,T-shirt,OR211,XLR,MNB,559,19
05-08-2026,MTOR211MNBLAR559,T-shirt,OR211,LAR,MNB,559,13
05-08-2026,MTP864IRG2XL649,T-shirt,P864,2XL,IRG,649,6
05-08-2026,MTP864IRGLAR649,T-shirt,P864,LAR,IRG,649,10
05-08-2026,BTB211TEL12Y349,T-shirt,B211,12Y,TEL,349,1
05-08-2026,BTB211ASH14Y349,T-shirt,B211,14Y,ASH,349,4
05-08-2026,BTB211MNB12Y349,T-shirt,B211,12Y,MNB,349,6
05-08-2026,BTB211YLW12Y349,T-shirt,B211,12Y,YLW,349,2
05-08-2026,MTOR40CMEXLR399,T-Shirt,OR40,XLR,CME,399,12
05-08-2026,MTOR40CMELAR399,T-Shirt,OR40,LAR,CME,399,8
05-08-2026,MTOR40CMEMED399,T-Shirt,OR40,MED,CME,399,6
05-08-2026,MTP843TRNLAR699,T-shirt,P843,LAR,TRN,699,3
05-08-2026,MTP843BLELAR699,T-shirt,P843,LAR,BLE,699,1
05-08-2026,MTP843DPKLAR699,T-shirt,P843,LAR,DPK,699,7
05-08-2026,MTP843YLWLAR699,T-shirt,P843,LAR,YLW,699,5
05-08-2026,MTOR16LTGMEDNEW475,T-Shirt,OR16,MED,LTG,475,1
05-08-2026,MTOR27NYBLAR429,T-shirt,OR27,LAR,NYB,429,8
05-08-2026,MTOR27VIOLAR429,T-shirt,OR27,LAR,VIO,429,1
05-08-2026,MTOR27VIOMED429,T-shirt,OR27,MED,VIO,429,2
05-08-2026,MTOR27TELLAR429,T-shirt,OR27,LAR,TEL,429,1
05-08-2026,MTOR27TELMED429,T-shirt,OR27,MED,TEL,429,6
05-08-2026,MTOR27HBEXLR429,T-shirt,OR27,XLR,HBE,429,5
05-08-2026,MTOR27HBELAR429,T-shirt,OR27,LAR,HBE,429,7
05-08-2026,MTOR27HBEMED429,T-shirt,OR27,MED,HBE,429,1
05-08-2026,MTOR27AGYXLR429,T-shirt,OR27,XLR,AGY,429,6
05-08-2026,MTOR27AGYLAR429,T-shirt,OR27,LAR,AGY,429,10
05-08-2026,MIOR63SKOLAR229,Trunks,OR63,LAR,SKO,229,1
05-08-2026,MTP848TGMLAR420,T-Shirt,P848,LAR,TGM,420,15
